Data Storage (GB),Software Licenses,Type of machine,GPU,File import,Export file size (MB),Time period,Cost in pounds
250,Face,32_128,NV12s v3,Yes,1000,12,15658.7687
500,None,4_16,None,Yes,1000,24,31105.3872
750,Immersive Reader,64_256,NC12 Promo,No,100,3,49333.3795
1000,Speaker,16_64,NV12,No,0,18,66225.5478
250,Text Analytics,16_64,NC12,No,5000,6,18152.0826
1000,None,8_32,NC12 Promo,No,2000,6,59090.3536
50,Text Analytics,64_256,None,No,5000,36,3664.5281
250,Immersive Reader,32_128,NC12 Promo,Yes,5000,3,17838.5249
50,Face,4_16,None,Yes,0,3,3173.3409
250,Speech Services,8_32,NC12,No,1000,18,19377.3908
1000,Immersive Reader,8_32,NC12 Promo,Yes,500,12,57971.8508
500,Face,32_128,NV12,No,500,3,33110.7349
250,Face,64_256,NC12 Promo,Yes,100,18,49697.577
50,Speech Services,32_128,NC12 Promo,No,100,3,6359.5949
100,Text Analytics,32_128,None,No,500,3,8634.4349
500,Speaker,64_256,NV12,Yes,0,12,31371.2121
750,Face,8_32,NC12 Promo,No,2000,6,44783.2836
250,None,32_128,NV12s v3,No,5000,6,20885.7098
100,Speaker,64_256,None,No,2000,24,52143.166
500,Speech Services,32_128,NV12,Yes,1000,18,47608.0094
50,Text Analytics,16_64,NV12s v3,Yes,100,12,3856.6716
100,Speaker,4_16,NC12,Yes,1000,6,7720.8118
1000,None,4_16,NC12,Yes,0,6,59204.6918
750,Speech Services,16_64,None,Yes,100,3,44167.7913
100,Text Analytics,4_16,NV12,Yes,5000,3,7639.5109
50,None,16_64,NC12 Promo,Yes,100,18,10854.7478
500,None,32_128,NV12s v3,No,0,3,32267.3049
100,Speaker,8_32,None,Yes,500,3,6366.8718
500,Text Analytics,4_16,NV12s v3,Yes,5000,18,31248.9254
500,None,32_128,NC12,Yes,5000,12,30577.1487
1000,Text Analytics,8_32,NC12 Promo,Yes,2000,18,61558.2808
1000,Face,64_256,NV12,Yes,2000,3,64641.3495
100,Text Analytics,8_32,NV12,No,2000,12,7445.3008
500,None,4_16,None,No,1000,36,28676.1329
100,Immersive Reader,64_256,NC12,Yes,0,6,18674.429
100,Immersive Reader,4_16,NC12,Yes,5000,3,7417.0909
750,Text Analytics,32_128,NC12,No,500,6,50087.0798
250,Face,8_32,None,Yes,500,12,14444.6608
500,None,32_128,NV12,Yes,1000,18,47608.0094
500,Text Analytics,32_128,NV12s v3,Yes,500,12,29959.8887
750,Face,64_256,NC12,No,1000,18,79084.247
100,Immersive Reader,16_64,None,No,5000,3,6992.9513
50,Immersive Reader,16_64,NC12,Yes,1000,6,6699.3626
750,Speech Services,16_64,NV12,No,500,18,51912.9578
50,Speech Services,16_64,NV12s v3,Yes,500,3,4854.5513
100,Speaker,8_32,NC12,No,500,6,8331.8336
100,Face,4_16,NV12s v3,Yes,100,6,7098.0718
500,Immersive Reader,32_128,NV12s v3,Yes,1000,6,35190.8698
500,Speech Services,8_32,None,Yes,2000,24,33579.2744
100,Speaker,64_256,None,No,5000,18,40553.787
500,Speech Services,16_64,NV12,Yes,0,6,32662.0726
500,Text Analytics,64_256,NV12,Yes,5000,12,31386.4321
1000,Immersive Reader,16_64,NC12 Promo,Yes,0,12,58080.4016
1000,None,8_32,None,Yes,0,36,57317.0758
1000,Immersive Reader,16_64,NC12,No,0,12,58835.2716
750,Immersive Reader,64_256,NC12 Promo,Yes,100,3,49333.3795
500,None,32_128,None,No,100,12,29205.3187
50,Face,8_32,NV12s v3,No,1000,12,3751.2808
250,None,32_128,None,Yes,1000,12,14907.3087
100,Immersive Reader,32_128,NC12,No,500,18,24483.7294
50,None,32_128,NV12,No,100,3,7344.0249
1000,None,8_32,NC12 Promo,No,2000,6,59090.3536
500,Speech Services,64_256,NV12s v3,Yes,5000,6,40993.319
100,Text Analytics,64_256,NV12,No,100,3,13104.8395
50,Face,16_64,NV12s v3,Yes,0,6,6078.1126
750,None,64_256,None,No,1000,36,43720.4181
50,Text Analytics,16_64,NV12s v3,Yes,500,12,3862.6416
50,Speech Services,8_32,None,Yes,100,18,6569.5408
1000,Face,4_16,NC12 Promo,Yes,500,6,58464.3118
50,Immersive Reader,32_128,None,No,2000,12,3472.4687
750,None,32_128,NC12,Yes,100,12,44863.2287
750,Speech Services,4_16,NV12,Yes,0,18,46358.2854
1000,Text Analytics,8_32,NC12 Promo,Yes,2000,18,61558.2808
750,Text Analytics,64_256,None,No,0,18,77715.817
250,None,64_256,NV12s v3,Yes,2000,12,16241.5921
100,Text Analytics,4_16,NC12,Yes,100,12,7137.7304
250,Immersive Reader,32_128,NV12s v3,Yes,2000,12,15669.0087
100,Text Analytics,8_32,None,Yes,5000,3,6370.4618
250,Text Analytics,32_128,NV12s v3,Yes,500,18,32463.1694
1000,None,8_32,NC12,Yes,2000,12,58731.5008
1000,Speaker,4_16,NV12s v3,No,0,3,58311.1109
50,Speech Services,32_128,NC12,No,100,18,21608.6394
500,Immersive Reader,4_16,NC12,Yes,500,12,30046.7404
50,Face,64_256,NV12,No,2000,12,5625.4521
100,Text Analytics,16_64,NV12,No,0,3,8533.8413
250,Immersive Reader,8_32,NC12 Promo,Yes,0,3,15527.1618
250,Text Analytics,32_128,NV12s v3,No,0,12,15638.3187
250,Face,16_64,NV12,Yes,2000,12,16154.3016
250,None,4_16,NC12 Promo,No,100,3,15217.1909
750,Speaker,4_16,NV12s v3,No,100,3,44006.8409
500,Text Analytics,8_32,NV12s v3,No,0,3,29985.4518
1000,Speaker,8_32,NC12,Yes,1000,12,58739.8308
750,Immersive Reader,4_16,NV12s v3,No,5000,12,43775.1704
100,Speaker,32_128,None,Yes,0,12,6318.0487
100,Immersive Reader,64_256,NV12s v3,Yes,5000,12,7668.7321
100,Text Analytics,32_128,NC12 Promo,Yes,2000,6,12138.2998
500,Speaker,8_32,NV12s v3,Yes,0,3,29999.7418
250,Immersive Reader,4_16,None,Yes,2000,18,16191.5654
250,Immersive Reader,4_16,NV12,No,500,12,15966.3604
750,None,64_256,None,No,1000,36,43720.4181
1000,Immersive Reader,64_256,NV12,No,100,12,59989.5821
250,Speaker,16_64,NC12 Promo,Yes,2000,3,16173.2113
100,Face,32_128,NV12s v3,Yes,500,12,7066.8487
100,Speech Services,64_256,NV12s v3,Yes,100,6,18073.569
750,Speaker,16_64,NC12,Yes,0,3,45524.4013
50,None,4_16,NC12,No,1000,6,4844.5418
250,None,32_128,NC12,Yes,100,3,18562.4049
1000,None,8_32,NC12,No,100,3,59210.3518
100,None,16_64,NV12,Yes,2000,3,8557.3913
1000,None,32_128,NC12,No,1000,3,61504.1349
50,None,32_128,NV12,Yes,5000,6,10266.7098
500,Speaker,64_256,None,Yes,100,3,34437.4895
100,Immersive Reader,4_16,NV12,No,5000,12,7398.2804
50,None,8_32,None,Yes,5000,3,3508.4818
1000,Speech Services,4_16,NC12,Yes,0,12,58647.8304
50,Immersive Reader,64_256,NV12,Yes,100,6,16047.669
100,Text Analytics,4_16,NC12,No,5000,12,7161.5804
250,Speaker,4_16,NV12,Yes,5000,18,17782.2154
500,Face,8_32,NC12,Yes,0,3,30587.6918
500,Speaker,16_64,NC12,Yes,100,12,30228.2216
750,Speaker,64_256,NV12s v3,Yes,1000,18,78496.297
750,None,32_128,NC12 Promo,Yes,5000,3,46451.2549
750,Speech Services,8_32,NC12 Promo,No,1000,18,47242.3908
1000,Immersive Reader,64_256,NC12,No,5000,12,59783.8721
1000,Speech Services,32_128,NC12 Promo,Yes,5000,12,58442.1387
50,Speaker,16_64,NV12s v3,Yes,1000,3,4874.8013
50,Face,8_32,NV12,No,2000,3,5082.9218
100,Speech Services,16_64,NC12 Promo,No,100,18,13716.7278
1000,Text Analytics,16_64,None,Yes,1000,6,59721.9826
1000,Immersive Reader,8_32,NV12,No,5000,12,58974.1608
750,Speaker,8_32,NC12 Promo,No,2000,12,43680.9908
750,Speaker,32_128,NC12 Promo,Yes,1000,18,60947.7994
50,None,64_256,NV12,No,0,12,5599.0421
250,Speaker,8_32,NC12 Promo,No,5000,12,15067.0808
1000,None,8_32,NC12,Yes,5000,6,59851.1836
500,Speaker,4_16,NC12 Promo,No,100,18,31083.8754
750,Speech Services,4_16,NV12,Yes,5000,12,44596.9704
50,None,64_256,NC12,No,1000,3,10025.2295
50,Text Analytics,8_32,NC12,No,0,6,5443.9336
1000,Immersive Reader,32_128,NC12,Yes,0,6,64392.5198
1000,None,16_64,NC12,Yes,0,3,59820.0413
250,None,32_128,None,No,0,18,31702.9394
750,Text Analytics,32_128,NV12s v3,Yes,1000,3,46594.8249
1000,Face,64_256,NV12,No,5000,12,60009.1521
50,Face,64_256,None,Yes,100,24,49251.866
100,Text Analytics,64_256,None,Yes,100,24,52110.986
250,None,16_64,NV12,Yes,1000,12,16145.4816
50,Immersive Reader,16_64,NC12 Promo,Yes,0,6,5926.9026
250,Immersive Reader,32_128,None,Yes,2000,12,14920.4087
100,Immersive Reader,32_128,NC12,No,500,18,24483.7294
50,Speaker,32_128,None,No,100,18,20274.9494
50,Text Analytics,16_64,NV12s v3,Yes,5000,12,3880.5216
250,Immersive Reader,32_128,None,Yes,5000,3,17245.4149
50,None,16_64,NC12 Promo,Yes,500,3,4699.0613
500,None,64_256,None,No,2000,12,29802.9321
50,Text Analytics,32_128,NC12 Promo,Yes,500,18,20859.7394
50,Text Analytics,64_256,None,No,0,12,4021.5021
500,None,8_32,NV12s v3,Yes,100,6,30608.0936
500,Immersive Reader,16_64,NV12s v3,No,2000,18,36793.1478
750,None,16_64,None,Yes,2000,24,52812.0004
50,Immersive Reader,32_128,NC12 Promo,No,1000,18,20872.8394
500,Immersive Reader,64_256,NV12s v3,Yes,2000,6,40994.499
100,Text Analytics,4_16,NC12,Yes,5000,6,7718.4418
100,Speech Services,32_128,NV12,Yes,1000,18,24712.1094
500,Speaker,32_128,NV12,No,500,12,30803.1187
1000,Face,4_16,NC12,No,500,6,59219.1818
100,Text Analytics,64_256,NV12,No,1000,3,13116.7695
250,Text Analytics,64_256,NC12 Promo,No,2000,3,20724.2595
50,Speaker,32_128,NV12s v3,Yes,100,3,6529.3749
500,Immersive Reader,64_256,NC12 Promo,No,500,18,64017.767
100,Speech Services,4_16,None,Yes,2000,12,5807.6404
750,Text Analytics,64_256,NC12,No,2000,6,55896.669
1000,Speech Services,32_128,NC12 Promo,Yes,1000,3,60749.2649
1000,Face,4_16,NC12 Promo,Yes,1000,12,57913.4104
500,Immersive Reader,32_128,NC12 Promo,No,0,6,35017.7898
250,Text Analytics,64_256,NC12,No,500,12,16829.0521
500,None,8_32,NV12s v3,No,1000,12,29506.3008
50,Text Analytics,8_32,NC12,Yes,100,3,4832.6118
50,Face,4_16,NV12s v3,No,500,18,5476.0254
100,Immersive Reader,64_256,NV12s v3,Yes,1000,3,12294.9695
50,Speaker,4_16,NC12 Promo,Yes,0,18,5320.3354
500,Face,64_256,None,No,0,12,29782.2421
100,Text Analytics,4_16,NC12 Promo,Yes,0,12,6377.2004
250,Immersive Reader,16_64,NV12s v3,No,0,12,15306.0916
100,Immersive Reader,64_256,NV12s v3,No,100,3,12283.0395
50,Text Analytics,4_16,NV12,Yes,0,12,4499.6504
100,Face,4_16,NC12,Yes,2000,6,7715.3418
500,Face,32_128,NV12s v3,No,2000,18,46787.8894
50,None,4_16,NC12,No,2000,12,4293.6404
750,Immersive Reader,64_256,NC12,No,2000,12,45467.9821
50,Face,8_32,None,Yes,2000,3,3505.3818
100,Speech Services,4_16,NV12s v3,No,100,12,6538.3504
100,Text Analytics,8_32,NC12,No,1000,12,7209.7808
100,Immersive Reader,4_16,NV12s v3,Yes,2000,3,6811.7509
50,Speaker,16_64,NC12,Yes,5000,18,11647.7578
500,Immersive Reader,64_256,NC12 Promo,No,2000,6,40839.009
250,Face,8_32,NC12 Promo,Yes,0,6,16139.8636
1000,Speech Services,16_64,NC12 Promo,Yes,500,18,65238.4578
100,Text Analytics,8_32,None,Yes,5000,24,10689.3344
100,None,16_64,NV12,No,500,18,14707.1278
250,Speech Services,4_16,None,No,2000,6,14950.4618
250,Text Analytics,32_128,NC12,No,500,18,33062.5494
1000,None,32_128,NV12,Yes,1000,18,76227.8694
50,Immersive Reader,8_32,NC12,No,1000,6,5468.6636
750,None,16_64,NV12s v3,No,1000,6,46160.6526
750,None,8_32,NV12s v3,No,500,12,43810.2708
250,Text Analytics,64_256,NV12,Yes,100,12,17052.6421
50,Face,16_64,NV12s v3,No,100,6,6083.7726
250,Face,16_64,NC12 Promo,No,1000,18,22317.4778
50,Text Analytics,8_32,NC12 Promo,No,1000,6,4706.6536
750,Face,4_16,NC12 Promo,Yes,1000,6,44160.3418
250,Text Analytics,32_128,NV12,No,5000,12,16496.7687
750,Face,16_64,NV12,Yes,5000,6,47004.3726
50,Text Analytics,64_256,NV12s v3,Yes,500,18,38408.237
500,Face,4_16,NV12,Yes,5000,6,30846.7618
750,Text Analytics,32_128,NV12,Yes,5000,18,61929.8594
500,Face,4_16,NV12,Yes,2000,18,32074.7654
750,Immersive Reader,16_64,NV12,No,100,12,44760.5616
1000,Text Analytics,16_64,NV12s v3,No,0,6,60452.9926
500,Speaker,16_64,NV12,Yes,1000,6,32693.9526
500,Speech Services,16_64,NV12s v3,Yes,1000,12,29626.4816
50,None,8_32,NV12s v3,Yes,500,6,4856.1836
100,Speaker,4_16,NC12 Promo,Yes,100,3,6645.5209
750,None,64_256,NV12,Yes,1000,12,45684.4421
50,Text Analytics,16_64,NV12,No,0,6,6904.1926
250,Face,8_32,None,No,100,6,15552.4136
100,Text Analytics,64_256,NC12,Yes,5000,6,18696.799
250,Face,4_16,NV12,No,500,18,17752.9054
500,Immersive Reader,64_256,None,No,1000,18,63430.617
500,None,8_32,None,Yes,2000,18,32345.3108
750,Text Analytics,4_16,NC12 Promo,No,0,18,45373.8554
1000,Speaker,16_64,NV12,Yes,1000,12,59089.5716
100,Speaker,64_256,NV12s v3,Yes,1000,12,7663.9621
500,Immersive Reader,64_256,None,No,2000,6,40245.899
750,Speech Services,16_64,None,Yes,0,3,44162.1313
50,Face,32_128,NC12 Promo,Yes,100,18,20856.6294
250,Speech Services,64_256,NC12 Promo,No,2000,18,49712.607
250,Speech Services,16_64,NC12 Promo,Yes,5000,6,17397.2126
250,Speaker,16_64,None,Yes,2000,6,16812.4326
750,Text Analytics,4_16,NV12,No,100,3,44821.4909
1000,Speech Services,8_32,NC12 Promo,Yes,1000,18,61552.3208
100,Text Analytics,64_256,NC12,No,100,6,18672.949
50,Text Analytics,32_128,NC12 Promo,Yes,0,12,4034.8887
750,Text Analytics,16_64,NC12 Promo,No,100,6,45993.2326
50,None,16_64,None,No,2000,6,5350.2026
1000,Speech Services,8_32,NC12,No,5000,12,58737.4608
100,Face,32_128,NC12,Yes,2000,3,9997.1949
250,Speech Services,8_32,NV12,Yes,1000,6,17139.0236
50,None,4_16,NV12,Yes,2000,12,4523.2004
50,Speech Services,64_256,NC12,No,500,3,10019.2695
250,Speech Services,32_128,NV12s v3,Yes,5000,3,17986.8749
50,None,16_64,None,Yes,100,3,4099.9813
500,Speaker,4_16,NV12s v3,Yes,1000,6,30017.3318
50,None,4_16,NV12s v3,No,500,3,3930.7109
100,Speech Services,64_256,NC12 Promo,No,5000,3,12144.2595
500,Text Analytics,16_64,None,Yes,500,36,28786.1916
1000,Speech Services,64_256,NV12s v3,No,2000,18,92797.897
500,Text Analytics,4_16,NV12s v3,Yes,0,18,31219.4154
750,Speech Services,32_128,NC12,No,500,6,50087.0798
750,Immersive Reader,16_64,NV12,No,5000,6,47008.6526
750,Face,4_16,None,Yes,1000,12,43010.3704
500,Speaker,4_16,NC12,No,2000,3,30314.1809
1000,Text Analytics,64_256,NC12,No,500,6,70194.679
100,Face,4_16,None,No,100,36,5771.1629
500,Face,64_256,NC12 Promo,No,2000,3,35037.0595
1000,Face,4_16,NV12,Yes,100,12,58885.9104
250,Face,8_32,None,Yes,1000,36,14407.7258
750,Immersive Reader,32_128,None,No,5000,6,48764.1198
100,Face,32_128,None,No,100,24,28923.1692
500,Text Analytics,8_32,NC12,No,0,18,33669.7408
50,Immersive Reader,32_128,None,No,100,24,26065.4692
250,Speech Services,8_32,NC12 Promo,Yes,5000,3,15549.5318
500,Text Analytics,32_128,NC12 Promo,Yes,100,12,29798.4287
250,Text Analytics,64_256,NV12,Yes,500,12,17058.6121
750,Immersive Reader,64_256,NC12 Promo,Yes,100,12,44695.2221
250,Speech Services,4_16,NV12s v3,Yes,0,12,15118.6504
250,Text Analytics,4_16,NC12,Yes,500,3,15978.0309
250,Face,8_32,NV12,Yes,2000,6,17147.8436
500,Speaker,32_128,NC12,No,5000,3,32910.4849
250,Text Analytics,4_16,NV12,No,1000,3,16213.5509
100,Immersive Reader,8_32,NC12 Promo,Yes,5000,12,6473.9708
750,Speaker,16_64,NC12,No,5000,12,44562.0016
100,Speech Services,64_256,NV12s v3,No,0,3,12270.2395
250,Speaker,64_256,NC12 Promo,Yes,1000,18,49720.937
50,None,64_256,NC12 Promo,Yes,0,12,4614.6121
100,Immersive Reader,32_128,None,No,5000,24,28951.2992
50,Speaker,32_128,NC12,Yes,0,12,4804.0487
500,None,8_32,None,Yes,100,18,32327.4208
750,Immersive Reader,8_32,NC12 Promo,No,500,18,47243.5708
1000,Face,16_64,NV12,Yes,2000,18,66237.6678
100,Speaker,64_256,NV12s v3,No,2000,3,12308.0795
250,Face,8_32,NC12,No,5000,18,19392.1708
750,Immersive Reader,16_64,None,Yes,0,18,50330.9278
250,Face,16_64,NV12s v3,Yes,100,12,15307.4716
500,Speaker,8_32,NC12 Promo,No,500,12,29359.1408
500,Immersive Reader,64_256,NC12,No,5000,6,41599.839
50,Speaker,16_64,NC12 Promo,No,100,6,5939.7126
250,None,64_256,NV12,Yes,500,12,17058.6121
1000,Text Analytics,4_16,NV12,Yes,0,12,58877.3904
500,Speech Services,64_256,NC12 Promo,No,0,12,30372.4921
50,None,8_32,NV12,Yes,100,18,8147.0808
250,Immersive Reader,32_128,NC12,No,1000,12,16262.4287
250,Speaker,16_64,NC12,No,100,3,16910.1913
1000,None,64_256,NC12,No,100,18,93379.387
50,Text Analytics,8_32,NC12,Yes,0,12,4330.2108
100,Speech Services,16_64,NC12 Promo,Yes,2000,6,8805.2926
750,Text Analytics,8_32,NV12,Yes,100,6,45746.9636
500,Speech Services,32_128,NV12,Yes,500,12,30788.8287
100,Text Analytics,64_256,NC12 Promo,No,500,6,17924.049
250,Face,64_256,NV12,No,0,12,17049.8421
100,Face,32_128,NV12,Yes,100,3,10208.8649
250,Face,32_128,NV12,No,100,6,21693.6598
50,None,8_32,NV12,No,5000,18,8170.9308
500,Text Analytics,64_256,NC12 Promo,Yes,500,6,40819.949
50,Speaker,16_64,NC12 Promo,No,0,12,3709.8116
500,Speaker,64_256,NC12,Yes,500,6,41589.109
750,Speech Services,4_16,NV12,Yes,0,6,45124.3218
100,Face,4_16,NC12 Promo,No,2000,18,8194.4354
750,None,16_64,NV12s v3,Yes,2000,3,44934.2813
100,Speaker,16_64,None,Yes,500,3,6982.2213
50,None,8_32,NV12s v3,Yes,500,3,4239.2018
250,Speaker,64_256,NC12,Yes,5000,3,21499.3795
1000,Text Analytics,64_256,None,Yes,500,3,63049.0295
50,Speaker,4_16,NV12,No,0,18,6304.7654
500,Text Analytics,4_16,NV12,No,0,6,30814.3918
250,Text Analytics,8_32,NC12,No,2000,12,15801.7008
500,Speech Services,4_16,None,No,2000,24,31111.3472
50,Speaker,8_32,NC12 Promo,No,100,18,7176.9408
750,Immersive Reader,8_32,NV12,No,0,3,45131.4618
500,Speaker,8_32,NV12s v3,No,5000,3,30029.2518
750,Speech Services,32_128,None,Yes,0,12,43509.5887
250,Text Analytics,8_32,NV12s v3,No,1000,3,15693.1018
50,Speech Services,32_128,None,Yes,5000,12,3471.2887
750,Immersive Reader,32_128,NC12,Yes,100,6,50088.2498
750,None,32_128,NC12 Promo,Yes,0,3,46421.7449
500,None,16_64,NC12,No,500,18,37373.4678
50,Text Analytics,64_256,None,Yes,2000,3,8683.2095
100,Face,4_16,NC12,No,0,18,8925.7554
750,Immersive Reader,8_32,NC12 Promo,Yes,100,12,43655.9508
750,None,16_64,NC12 Promo,No,5000,18,50946.4078
1000,Speech Services,16_64,NV12,Yes,2000,3,60073.1513
750,Face,16_64,NV12s v3,No,2000,6,46169.4726
500,Immersive Reader,8_32,NV12s v3,No,5000,6,30639.0836
250,None,32_128,NC12 Promo,Yes,0,18,32296.0494
1000,Speaker,4_16,NV12,Yes,2000,3,59163.6009
250,Speaker,8_32,NV12s v3,No,100,18,18780.3708
50,Speaker,4_16,NC12 Promo,No,1000,18,5337.9254
500,Text Analytics,8_32,NV12s v3,No,0,18,33070.3608
500,Text Analytics,8_32,NV12,No,2000,3,30837.9418
100,None,4_16,NV12,Yes,5000,12,7391.1404
250,Speech Services,16_64,None,Yes,2000,12,14573.9016
1000,Text Analytics,4_16,NV12,No,0,6,59434.2518
750,None,32_128,NV12,No,2000,18,61923.8994
50,Speech Services,32_128,NV12,No,5000,12,5048.8287
250,Text Analytics,32_128,NC12,Yes,500,12,16249.3287
750,Face,64_256,NV12s v3,Yes,1000,18,78484.867
750,Speech Services,8_32,NV12,No,2000,12,44651.1308
100,None,16_64,NC12 Promo,No,5000,12,6587.0116
100,Text Analytics,16_64,NV12,No,2000,3,8557.3913
1000,Immersive Reader,8_32,NV12s v3,Yes,1000,12,58133.3008
250,Speaker,8_32,NC12,Yes,2000,18,19397.6408
1000,Face,4_16,NC12,Yes,500,18,60453.1454
750,Face,4_16,None,Yes,100,12,42998.4404
1000,Face,16_64,NV12,No,100,12,59066.2116
750,Text Analytics,32_128,None,No,100,36,43321.9659
500,Text Analytics,4_16,None,Yes,5000,18,30500.3254
250,Immersive Reader,4_16,NV12s v3,No,1000,6,15700.2418
750,Immersive Reader,4_16,None,Yes,1000,3,43263.0209
750,Speech Services,64_256,None,No,0,12,44089.3121
500,Face,64_256,NV12s v3,No,500,3,35180.6295
750,None,16_64,None,Yes,0,36,43084.4916
1000,None,64_256,NC12,No,1000,3,64402.9695
750,Immersive Reader,8_32,NV12s v3,No,5000,6,44949.0136
1000,Text Analytics,64_256,None,Yes,0,24,103621.086
50,Speaker,32_128,None,Yes,1000,36,3280.3759
100,Immersive Reader,16_64,None,Yes,0,18,13125.0978
50,Face,64_256,NV12s v3,No,500,3,9422.7495
50,Immersive Reader,64_256,NV12,Yes,1000,12,5623.7721
500,None,8_32,NV12s v3,Yes,0,6,30602.4336
1000,Face,32_128,None,Yes,0,3,60141.4249
50,Face,4_16,NC12 Promo,Yes,500,3,3778.0809
1000,Immersive Reader,4_16,NC12,No,500,12,58666.6004
500,Text Analytics,16_64,NC12,Yes,500,3,31211.8113
750,None,4_16,NV12,No,5000,6,45153.8318
500,Speech Services,4_16,None,Yes,500,6,29248.4818
1000,Immersive Reader,64_256,None,No,100,12,58412.0421
1000,Text Analytics,8_32,None,No,500,12,57371.6008
250,Speaker,4_16,NC12 Promo,No,1000,6,15551.9018
1000,Speech Services,4_16,NC12,No,2000,18,60462.2054
1000,None,4_16,NV12s v3,Yes,100,6,58610.9718
50,Speaker,8_32,NV12,Yes,500,3,5082.4318
500,Face,32_128,None,Yes,5000,3,31551.0749
100,Speech Services,32_128,NC12,No,500,12,7663.3687
250,Immersive Reader,32_128,NV12,Yes,100,6,21697.9398
50,Speaker,32_128,None,Yes,2000,24,26090.5092
100,Immersive Reader,16_64,NC12,No,0,6,9543.7526
50,None,16_64,NV12s v3,Yes,2000,18,11028.1278
500,Speaker,16_64,NC12,No,0,12,30222.5616
750,Immersive Reader,32_128,NC12,No,5000,18,61707.4394
50,Face,32_128,NC12,Yes,100,3,7117.3249
100,Speaker,8_32,None,Yes,500,36,5827.2358
250,Immersive Reader,64_256,None,Yes,0,12,15476.5821
100,Text Analytics,16_64,NC12 Promo,Yes,2000,12,6581.0516
1000,Speech Services,8_32,None,No,100,3,57862.3718
1000,None,8_32,NV12,No,100,12,58943.1708
750,Face,8_32,None,No,100,18,46640.2108
1000,Face,16_64,NC12 Promo,Yes,500,3,59079.6613
1000,Speaker,16_64,NC12 Promo,Yes,0,12,58087.5516
50,Speaker,8_32,NC12,Yes,1000,18,7943.7408
1000,Face,16_64,NC12,Yes,500,6,61066.8626
100,Immersive Reader,64_256,None,Yes,1000,24,52130.056
100,Speech Services,8_32,NV12s v3,Yes,5000,18,10203.9708
750,Speaker,32_128,NC12,No,1000,12,44889.4487
1000,Face,64_256,NC12,Yes,100,18,93382.247
250,Text Analytics,64_256,NV12,Yes,0,18,50673.487
1000,Text Analytics,64_256,NV12,No,0,12,59976.7821
50,Text Analytics,16_64,None,Yes,2000,6,5350.2026
500,None,16_64,NV12s v3,No,5000,3,30630.3113
500,Face,16_64,NV12s v3,No,5000,6,31865.5026
250,Immersive Reader,64_256,NV12,Yes,1000,12,17071.7121
250,Text Analytics,32_128,NC12 Promo,No,500,6,20712.3398
1000,Face,8_32,NV12,No,2000,18,62545.5708
100,Speaker,32_128,None,No,100,12,6323.7087
50,Speaker,4_16,None,Yes,100,36,2920.6129
500,Speaker,16_64,NC12 Promo,No,500,12,29479.3216
50,Speaker,8_32,NC12,No,1000,12,4362.0908
750,Text Analytics,4_16,None,No,0,36,42968.4729
250,Speech Services,16_64,NV12,No,0,18,23281.4578
100,Face,32_128,NC12 Promo,No,0,18,23712.9494
750,Text Analytics,4_16,NC12,No,0,6,44894.7618
1000,Text Analytics,8_32,None,Yes,500,18,60953.2508
100,Immersive Reader,8_32,NC12 Promo,Yes,5000,3,6970.7118
50,Face,32_128,None,No,100,24,26061.1892
50,Immersive Reader,32_128,NC12 Promo,Yes,100,6,9265.5698
500,Speech Services,64_256,NV12s v3,No,100,6,40969.469
50,Immersive Reader,64_256,NC12 Promo,No,100,3,9265.5695
