Data Storage (GB),Software Licenses,Type of machine,GPU,File import,Export file size (MB),Time period,Cost in pounds
1000,Speech Services,16_64,NC12,No,2000,6,61075.9226
250,Text Analytics,4_16,NV12,Yes,100,12,15953.2504
1000,Speaker,32_128,NC12 Promo,No,2000,6,63668.3498
500,Speaker,64_256,NV12,Yes,2000,6,41830.589
100,Speech Services,8_32,None,No,5000,36,5830.8258
750,Face,4_16,NC12 Promo,Yes,1000,3,43851.8509
1000,Text Analytics,8_32,None,Yes,5000,6,58503.2036
500,Face,8_32,NV12,No,2000,3,30840.8018
1000,Face,8_32,NC12 Promo,No,2000,3,58476.2318
100,Immersive Reader,16_64,NV12s v3,Yes,500,12,6731.7616
1000,Text Analytics,32_128,NV12,No,2000,18,76233.8294
1000,None,4_16,None,No,0,12,57299.8504
250,Text Analytics,32_128,NV12,No,5000,18,33309.9894
250,Text Analytics,4_16,NC12 Promo,No,2000,18,16777.5354
250,None,8_32,NV12,No,100,6,17127.0936
500,Speech Services,32_128,NC12,No,0,12,30547.6387
500,Immersive Reader,8_32,NV12s v3,No,100,6,30615.2336
500,Face,32_128,None,No,0,3,31521.5649
100,Speech Services,16_64,NC12 Promo,No,100,3,7555.0713
50,Speech Services,16_64,NV12s v3,No,0,6,6075.2526
750,Face,16_64,NV12,Yes,500,3,45754.1613
250,Text Analytics,8_32,None,Yes,100,12,14435.8308
250,Face,64_256,NC12,No,5000,18,50476.297
100,Immersive Reader,32_128,NC12,Yes,5000,12,7688.3887
50,Speaker,64_256,NV12s v3,No,5000,3,9452.0595
750,Face,64_256,NC12,No,100,12,45445.8121
1000,None,4_16,None,No,1000,12,57317.4404
500,Face,64_256,NC12 Promo,No,0,18,64001.857
100,Speech Services,64_256,None,Yes,500,36,6508.6281
750,Face,16_64,NC12 Promo,Yes,500,12,43777.8216
750,Face,32_128,NV12,Yes,5000,12,45119.4987
250,Immersive Reader,64_256,None,No,2000,6,25935.959
50,Immersive Reader,32_128,NV12s v3,Yes,2000,6,9438.9498
100,Immersive Reader,8_32,NC12,No,0,6,8313.0536
100,None,8_32,NV12,No,1000,6,8553.0636
100,Speech Services,32_128,NV12,Yes,500,3,10211.9749
250,Immersive Reader,8_32,NC12 Promo,Yes,2000,3,15550.7118
50,Text Analytics,4_16,None,No,2000,36,2924.2129
100,Face,8_32,None,No,5000,36,5833.6858
100,Speaker,4_16,NC12,Yes,1000,6,7720.8118
100,None,4_16,None,No,0,18,7574.9154
750,Speech Services,16_64,None,No,100,3,44167.7913
1000,Face,32_128,NV12,Yes,2000,12,59423.4687
1000,Immersive Reader,64_256,None,No,1000,3,63062.1295
500,Speaker,4_16,None,No,2000,36,28696.3829
500,None,8_32,None,No,500,6,29865.4636
50,Speaker,8_32,NV12,Yes,100,12,4579.7208
100,None,64_256,None,Yes,0,36,6496.9981
750,Face,64_256,None,Yes,1000,24,89331.606
250,Face,16_64,NC12 Promo,Yes,5000,3,16167.7413
50,Immersive Reader,64_256,NV12,Yes,1000,18,39250.277
250,Text Analytics,4_16,NV12s v3,No,1000,3,15384.6109
50,Face,32_128,NC12 Promo,Yes,0,18,20850.9694
500,Immersive Reader,64_256,NV12s v3,No,100,18,64167.287
100,None,64_256,NV12,No,5000,6,18926.359
250,Immersive Reader,8_32,NC12,Yes,1000,6,16916.6036
1000,Text Analytics,4_16,NV12,No,0,3,59125.7609
50,Speaker,32_128,NV12s v3,Yes,0,18,21017.8894
50,Speaker,32_128,NC12,No,100,12,4809.7087
250,Speaker,8_32,NV12,No,100,6,17141.3836
250,None,64_256,NV12s v3,No,500,6,26665.499
100,Immersive Reader,64_256,NV12s v3,Yes,0,18,41265.727
250,Speaker,8_32,NC12,Yes,500,12,15804.0708
1000,Text Analytics,4_16,NV12s v3,No,5000,3,58326.3309
750,Immersive Reader,8_32,NC12 Promo,Yes,500,12,43661.9208
100,Speech Services,64_256,None,No,100,3,11527.2995
750,Text Analytics,64_256,None,No,0,6,54525.139
750,Text Analytics,32_128,NV12s v3,No,0,6,49476.0698
250,Text Analytics,16_64,NV12,Yes,2000,12,16151.4416
500,Face,4_16,None,Yes,2000,24,31114.2072
100,Text Analytics,4_16,NC12,Yes,1000,18,8940.4854
250,Speech Services,8_32,None,Yes,500,6,15555.5236
50,Speech Services,32_128,NV12s v3,Yes,500,6,9419.8898
250,Speaker,16_64,NC12,Yes,5000,3,16934.0413
100,Text Analytics,4_16,None,No,2000,12,5807.6404
500,Text Analytics,8_32,NC12 Promo,Yes,100,12,29338.8808
250,Speaker,32_128,NC12,No,0,12,16251.9887
100,Speaker,32_128,NC12,No,100,18,24484.9094
250,Speaker,8_32,NV12s v3,No,100,12,15198.7208
250,Face,64_256,NV12,Yes,500,6,27497.299
750,Speaker,4_16,NV12,No,0,12,44581.7504
750,Face,4_16,NV12,Yes,500,6,45138.8118
100,Speaker,4_16,None,Yes,1000,12,5815.9704
500,Speech Services,16_64,NC12 Promo,No,500,6,31689.2726
250,Immersive Reader,16_64,NV12,Yes,1000,18,23306.1878
500,Text Analytics,4_16,NV12s v3,Yes,5000,12,29458.1004
250,Speaker,32_128,None,No,0,6,20121.8898
50,Immersive Reader,64_256,NV12,No,5000,6,16071.519
50,Immersive Reader,64_256,NV12s v3,No,500,18,38415.377
250,Immersive Reader,4_16,NV12,No,1000,18,17763.1454
100,None,4_16,None,Yes,500,6,6352.5818
500,Speech Services,4_16,NV12s v3,No,0,18,31219.4154
50,Text Analytics,4_16,NC12 Promo,No,2000,6,4095.6318
250,Immersive Reader,32_128,NV12,No,1000,12,16491.9887
100,Speaker,8_32,None,No,2000,12,5882.0508
500,Face,64_256,NC12,No,0,12,31130.2221
500,Immersive Reader,64_256,NV12,Yes,1000,6,41817.479
750,Text Analytics,32_128,None,Yes,5000,18,60352.3194
1000,Face,16_64,NV12s v3,No,500,18,65396.8078
1000,Text Analytics,8_32,NV12s v3,No,1000,3,58622.9018
750,Text Analytics,4_16,NV12s v3,Yes,2000,18,45552.8954
50,Text Analytics,4_16,NV12s v3,No,1000,18,5479.1254
50,Speaker,64_256,NC12,Yes,500,12,5395.4021
50,None,4_16,NC12,Yes,500,18,6072.5454
1000,None,16_64,NV12s v3,Yes,1000,12,58246.3416
750,Text Analytics,8_32,NC12,No,5000,12,44427.5308
250,Speaker,4_16,NC12,Yes,100,6,16294.8418
50,Speaker,8_32,NV12,Yes,1000,12,4591.6508
750,Speech Services,16_64,NC12,No,500,6,46754.0726
100,Immersive Reader,8_32,NC12,No,500,18,10792.6108
500,Speaker,64_256,NV12,No,5000,6,41836.549
250,Speaker,4_16,NC12,No,0,3,15980.6909
750,Speaker,4_16,NV12,Yes,5000,18,46402.0854
100,Face,16_64,NV12,No,1000,18,14715.9478
100,Speech Services,16_64,NC12,Yes,0,18,14465.9378
250,None,4_16,NC12,No,100,3,15972.0609
250,Face,32_128,NV12,Yes,500,6,21699.6298
250,Speaker,64_256,NV12,Yes,2000,18,50711.327
250,Immersive Reader,4_16,NC12,No,2000,18,17539.5454
100,Immersive Reader,8_32,None,No,1000,24,10684.5544
750,Immersive Reader,64_256,NC12,No,100,12,45450.0921
250,Face,8_32,NC12,No,1000,3,16295.3418
250,Face,8_32,None,Yes,2000,12,14456.5808
500,Face,64_256,NV12s v3,Yes,0,12,30530.8421
1000,None,4_16,NC12,Yes,500,12,58659.4604
1000,Speaker,64_256,NV12,Yes,100,18,93623.237
50,Face,8_32,NV12s v3,No,5000,12,3763.2008
250,Speaker,16_64,NV12,Yes,2000,3,17157.6413
1000,Speech Services,8_32,NV12,Yes,500,3,59445.8818
50,Immersive Reader,16_64,NC12,No,500,6,6693.4026
500,Text Analytics,64_256,None,No,5000,6,40244.719
250,Immersive Reader,32_128,NV12s v3,Yes,0,6,20863.3398
500,Face,8_32,None,No,500,12,28754.6008
100,Speaker,16_64,NC12,Yes,1000,18,14497.8178
250,None,4_16,NV12s v3,Yes,500,6,15687.1418
1000,Face,32_128,None,No,0,12,57822.3787
500,Immersive Reader,8_32,NV12s v3,Yes,5000,3,30022.1018
50,Speech Services,8_32,None,No,1000,12,2999.8208
100,None,32_128,NV12,Yes,2000,18,24718.0694
100,None,64_256,None,Yes,500,36,6508.6281
1000,Speaker,4_16,NC12,Yes,100,18,60458.6054
500,Immersive Reader,4_16,NV12,No,2000,6,30845.0818
250,Speaker,8_32,NV12,Yes,100,18,19609.3108
50,Face,32_128,NC12 Promo,No,2000,3,6380.3449
1000,Face,64_256,NV12s v3,Yes,2000,12,59174.2521
750,Immersive Reader,64_256,None,Yes,500,12,44108.0821
50,Speech Services,32_128,NV12s v3,Yes,500,12,4202.0087
100,Speaker,8_32,NC12,Yes,0,6,8320.2036
50,Immersive Reader,64_256,NV12s v3,Yes,1000,18,38421.337
500,Immersive Reader,16_64,NV12,Yes,1000,3,31454.4713
250,None,8_32,NV12s v3,No,2000,18,18783.9708
1000,Immersive Reader,32_128,None,No,100,24,80443.2092
1000,Face,64_256,None,Yes,0,36,58015.6181
500,Text Analytics,16_64,NC12,No,100,6,32438.1726
250,Speech Services,32_128,NV12s v3,No,100,3,17963.0249
1000,Speaker,16_64,NV12s v3,Yes,500,12,58254.6716
750,Speech Services,32_128,NV12,Yes,500,6,50316.6398
1000,Speaker,4_16,NC12,Yes,0,18,60452.9454
1000,Speech Services,32_128,None,Yes,0,12,57819.5187
500,Speech Services,16_64,None,Yes,500,36,28786.1916
500,Speech Services,8_32,NV12,Yes,500,18,33910.9308
500,Text Analytics,4_16,NV12s v3,Yes,1000,18,31237.0054
750,Text Analytics,64_256,NV12,No,5000,3,50334.5195
50,None,8_32,NC12 Promo,No,5000,12,3604.8508
100,Speech Services,16_64,NC12 Promo,No,5000,18,13740.5778
100,None,16_64,NV12,Yes,500,12,7553.5616
500,Face,8_32,NC12,Yes,0,3,30587.6918
500,Speech Services,8_32,NV12,No,100,18,33904.9608
1000,Text Analytics,8_32,None,Yes,2000,12,57383.5208
100,Text Analytics,32_128,NV12,No,2000,12,7904.8487
50,Immersive Reader,32_128,NV12,No,1000,6,10261.9298
1000,Immersive Reader,32_128,NV12,Yes,0,6,64622.0798
750,None,4_16,NC12 Promo,No,100,3,43837.0609
1000,Speech Services,64_256,None,No,500,6,68846.699
50,Immersive Reader,8_32,None,Yes,100,24,7810.6444
500,Speaker,8_32,None,No,100,18,32341.7108
250,None,4_16,None,Yes,5000,18,16190.3854
1000,None,16_64,NC12,No,2000,6,61075.9226
500,Text Analytics,8_32,None,Yes,100,12,28745.7708
750,Immersive Reader,4_16,NV12s v3,Yes,100,6,44308.1818
1000,Speech Services,32_128,NV12,No,2000,6,64638.4898
250,Face,64_256,NV12,Yes,0,18,50676.347
250,Immersive Reader,4_16,NC12,Yes,2000,12,15748.7204
100,Immersive Reader,32_128,NC12 Promo,Yes,2000,3,9246.6049
50,Text Analytics,16_64,None,No,5000,24,12750.1504
250,Text Analytics,8_32,NC12,Yes,1000,3,16292.4818
1000,Speech Services,4_16,NC12 Promo,Yes,100,6,58455.4818
500,Immersive Reader,64_256,None,Yes,1000,3,34442.2695
50,Face,4_16,NC12,Yes,2000,18,6087.3254
50,None,64_256,NV12,Yes,1000,6,16052.459
500,Speaker,32_128,NV12s v3,Yes,2000,18,46799.3194
750,Speech Services,64_256,NC12,Yes,500,18,79075.427
50,Speech Services,4_16,NC12,No,100,12,4275.7504
500,None,16_64,NC12,No,500,18,37373.4678
100,Speech Services,32_128,None,Yes,500,18,23128.6094
1000,None,64_256,NV12,No,500,12,59988.4121
750,Speech Services,8_32,NV12s v3,No,0,12,43798.6408
1000,Text Analytics,8_32,NC12,Yes,0,6,59821.6736
250,Face,16_64,NC12,Yes,1000,12,15918.7816
50,Speech Services,8_32,NV12s v3,Yes,0,18,7312.4808
1000,None,64_256,None,No,0,36,58012.7581
50,None,8_32,NV12s v3,No,100,12,3736.4908
500,Immersive Reader,32_128,NC12 Promo,No,0,6,35017.7898
50,Speech Services,8_32,NC12,No,2000,3,4850.5018
100,Face,16_64,NC12 Promo,No,500,3,7563.9013
50,Face,16_64,NC12,Yes,5000,6,6707.0026
250,Face,32_128,None,Yes,100,3,17217.2849
100,Face,32_128,NV12,Yes,500,6,13113.6698
100,Face,32_128,NV12s v3,Yes,5000,12,7084.7287
750,Immersive Reader,4_16,NC12,Yes,5000,3,44622.9209
50,Face,4_16,NC12,Yes,0,12,4272.9504
750,Speaker,16_64,NV12s v3,No,2000,6,46180.9026
1000,None,64_256,NV12,No,500,12,59988.4121
250,Speech Services,4_16,NC12,No,5000,3,15995.9109
500,Speaker,32_128,NV12s v3,Yes,500,6,35192.0598
100,Speaker,64_256,NV12,Yes,1000,3,13131.0595
50,Immersive Reader,4_16,NV12,Yes,100,6,5069.3118
100,Immersive Reader,8_32,NC12,Yes,5000,6,8342.5636
250,Text Analytics,8_32,NC12,No,5000,12,15807.6608
250,Speech Services,64_256,NV12,No,2000,12,17070.5321
750,Immersive Reader,16_64,NC12,No,5000,3,45546.7613
50,None,32_128,None,No,0,36,3248.4959
100,Text Analytics,64_256,NV12s v3,Yes,5000,18,41288.097
500,Face,8_32,NV12s v3,Yes,1000,3,30005.9018
750,None,4_16,NV12s v3,No,2000,3,44010.4409
1000,Text Analytics,8_32,None,No,2000,12,57383.5208
250,None,8_32,NC12,No,1000,12,15795.7408
100,Text Analytics,32_128,NC12,Yes,5000,3,10000.2949
1000,Face,8_32,NC12 Promo,Yes,2000,3,58476.2318
250,Face,4_16,NV12,No,1000,3,16216.4109
500,Text Analytics,32_128,NV12,Yes,500,6,36006.7098
50,Immersive Reader,16_64,NV12,No,500,18,11852.2878
100,Text Analytics,4_16,NV12,Yes,1000,18,9170.0454
500,Text Analytics,8_32,NV12s v3,No,5000,3,30014.9618
100,Text Analytics,4_16,None,No,0,36,5762.6429
1000,Speech Services,4_16,None,No,5000,18,59120.1854
250,Immersive Reader,4_16,NC12 Promo,Yes,2000,12,14993.8504
100,Speech Services,64_256,None,Yes,100,3,11527.2995
250,Speaker,64_256,NC12 Promo,Yes,5000,3,20744.5095
100,Speech Services,32_128,None,Yes,0,6,11521.6398
50,Speech Services,4_16,NV12,Yes,100,12,4505.3104
250,Speech Services,64_256,NC12,No,100,3,21461.2395
1000,Speech Services,16_64,NV12,No,1000,6,61299.5226
100,None,64_256,None,No,500,18,40521.617
1000,None,4_16,NV12s v3,Yes,1000,3,58314.4109
50,Speaker,32_128,None,No,500,12,3467.6987
50,Text Analytics,32_128,NV12s v3,Yes,0,18,21003.5994
100,Speech Services,4_16,NC12,No,0,18,8922.8954
100,None,4_16,None,Yes,1000,24,8209.4872
250,Speech Services,4_16,NC12,No,500,3,15978.0309
50,Face,16_64,NV12s v3,No,0,3,4845.7813
750,None,8_32,NC12,Yes,0,3,44894.7618
1000,Face,4_16,NC12 Promo,Yes,1000,12,57913.4104
750,Speaker,4_16,NC12,No,2000,12,44375.7404
100,None,32_128,NV12s v3,No,500,12,7063.9887
500,Speech Services,8_32,None,Yes,0,6,29853.8336
50,Face,16_64,NV12,No,100,3,5680.3813
500,Speaker,32_128,NV12s v3,No,100,18,46781.4294
250,Face,32_128,NV12s v3,Yes,5000,3,17989.7349
500,None,32_128,NC12 Promo,No,500,6,35022.2798
100,Immersive Reader,8_32,NV12s v3,Yes,5000,6,7743.1836
500,None,8_32,NC12,No,2000,3,30608.3818
500,Immersive Reader,8_32,NC12 Promo,No,0,3,29837.1018
1000,None,4_16,NV12s v3,Yes,100,12,58054.1104
50,Face,16_64,NV12,No,0,6,6907.0526
1000,Face,4_16,NV12,No,0,18,60671.0754
100,Face,4_16,NC12,No,1000,12,7152.5204
100,Face,32_128,NV12s v3,Yes,1000,6,12290.6898
750,None,32_128,NC12 Promo,No,0,18,60915.9194
250,Face,16_64,NC12,Yes,2000,12,15924.7416
250,Speech Services,8_32,NC12,Yes,500,3,16286.5218
750,None,32_128,None,No,5000,24,66149.9892
250,Speech Services,32_128,NC12 Promo,Yes,2000,18,32319.5994
100,Face,64_256,NC12 Promo,Yes,0,18,41105.957
50,None,32_128,None,No,500,6,8671.2898
750,Speech Services,8_32,NV12,No,500,3,45135.9518
50,None,64_256,None,No,500,36,3646.6481
500,Immersive Reader,16_64,NV12s v3,Yes,2000,12,29639.5816
50,Face,16_64,NV12,No,0,12,4682.8116
500,Text Analytics,32_128,NC12,No,100,18,47366.5194
50,Speaker,8_32,None,Yes,2000,18,6601.7208
500,Immersive Reader,4_16,NC12 Promo,Yes,100,6,29842.7618
750,None,64_256,NC12,No,0,3,50075.4495
100,Face,4_16,NC12,No,0,6,7691.7918
1000,Speech Services,4_16,NC12 Promo,No,500,12,57904.5904
750,None,4_16,NV12,No,5000,18,46387.7954
250,Speech Services,16_64,NC12,Yes,0,12,15898.3316
500,Speech Services,8_32,NC12,No,100,3,30590.4918
250,None,16_64,NV12,Yes,1000,12,16145.4816
1000,Speaker,64_256,NC12 Promo,Yes,2000,12,59030.1921
100,Immersive Reader,8_32,NC12,No,2000,12,7222.8808
750,Speech Services,4_16,NC12 Promo,No,2000,12,43606.5804
250,Speech Services,64_256,NV12s v3,No,1000,18,49862.137
100,Face,32_128,None,Yes,500,18,23131.4694
500,Speech Services,4_16,NC12 Promo,Yes,500,3,29533.1009
100,Speech Services,64_256,NC12,No,0,12,8231.4621
500,Text Analytics,16_64,NC12,Yes,1000,18,37379.4278
1000,Immersive Reader,16_64,NV12s v3,Yes,1000,6,60477.7226
500,None,16_64,None,Yes,2000,6,31108.0826
100,Immersive Reader,32_128,NV12,Yes,100,6,13111.9798
1000,Speech Services,8_32,None,Yes,100,18,60947.2808
1000,Speech Services,64_256,NV12s v3,No,500,18,92785.977
250,Immersive Reader,32_128,NC12,No,2000,3,18587.4349
250,Face,4_16,NC12 Promo,No,100,6,15528.5418
100,Face,8_32,None,Yes,2000,3,6367.3618
100,None,32_128,None,Yes,2000,24,28938.1992
50,Speaker,8_32,NV12s v3,Yes,1000,18,7344.3608
750,Speech Services,4_16,NV12s v3,No,1000,6,44312.9718
1000,None,4_16,NC12 Promo,Yes,5000,3,58170.8409
250,Speech Services,16_64,NC12,No,1000,18,23069.4878
250,Text Analytics,32_128,None,Yes,2000,6,20131.1498
250,None,8_32,None,Yes,1000,36,14404.8658
750,Immersive Reader,32_128,NV12s v3,No,100,6,49488.8698
100,None,16_64,NC12 Promo,Yes,5000,18,13740.5778
750,Speaker,32_128,NV12s v3,Yes,500,12,44284.1087
1000,Speaker,64_256,NV12,No,1000,6,70444.489
1000,Speech Services,16_64,NV12,No,100,3,60055.2613
50,Text Analytics,16_64,NV12s v3,No,1000,6,6092.8426
1000,Face,4_16,NC12 Promo,Yes,100,3,58149.8509
100,Text Analytics,4_16,NC12,No,5000,3,7409.9509
750,Speech Services,16_64,None,No,100,24,52794.1104
500,Speech Services,32_128,None,No,1000,3,31536.2949
1000,None,16_64,NC12 Promo,No,0,18,65226.8278
1000,Text Analytics,4_16,NC12,Yes,500,3,58907.8309
1000,Speaker,64_256,NC12 Promo,Yes,5000,6,69471.979
500,Speech Services,4_16,None,No,1000,24,31105.3872
250,Face,4_16,NC12 Promo,No,100,6,15528.5418
1000,Immersive Reader,32_128,NV12s v3,No,2000,18,75412.0294
750,None,64_256,NC12 Promo,No,2000,6,55141.799
250,Speaker,64_256,NV12s v3,No,0,18,49858.837
500,Face,8_32,NC12 Promo,No,100,18,32923.3908
1000,Speaker,32_128,NC12 Promo,Yes,2000,12,58450.4687
100,Text Analytics,16_64,None,Yes,500,24,15594.2504
750,None,64_256,NC12 Promo,Yes,1000,6,55135.839
750,Speaker,4_16,NC12,Yes,2000,6,44932.6018
750,Immersive Reader,16_64,None,Yes,2000,36,43115.1816
1000,Face,64_256,NC12,No,5000,6,70215.419
250,Speech Services,4_16,NV12,Yes,5000,18,17767.9254
750,None,32_128,NV12s v3,Yes,1000,18,61088.9994
1000,Face,32_128,NV12s v3,No,0,6,63788.8598
500,Face,4_16,NC12 Promo,Yes,100,12,29281.6204
500,None,4_16,NV12s v3,Yes,5000,6,30014.9618
50,Face,4_16,NC12 Promo,No,0,12,3518.0804
750,Speech Services,16_64,NC12,No,500,3,45521.7413
50,Speech Services,4_16,NC12,Yes,1000,12,4287.6804
100,Speaker,4_16,NC12,No,1000,3,7412.3209
50,Text Analytics,8_32,NV12,Yes,100,6,5679.1536
250,Text Analytics,4_16,NV12s v3,Yes,2000,12,15142.2004
50,Speaker,64_256,NC12 Promo,No,500,6,15076.359
100,Speaker,32_128,NC12,No,1000,18,24496.8394
250,Face,16_64,None,Yes,5000,18,21736.2878
250,Immersive Reader,16_64,NC12 Promo,Yes,2000,6,17398.3926
500,Text Analytics,8_32,NV12,Yes,0,3,30814.3918
250,Face,64_256,NC12 Promo,No,5000,6,26530.749
250,Speech Services,32_128,NC12 Promo,Yes,5000,12,15512.3387
100,Face,64_256,NV12,Yes,2000,18,42113.937
500,Text Analytics,16_64,None,Yes,5000,24,38508.0304
50,None,64_256,NC12 Promo,No,2000,18,38264.667
50,Immersive Reader,32_128,NC12,No,100,18,21615.7794
100,Immersive Reader,64_256,None,No,1000,3,11546.3695
500,Speaker,64_256,None,Yes,5000,12,29823.1821
1000,Text Analytics,32_128,NC12 Promo,No,5000,3,60761.1849
750,Immersive Reader,16_64,NC12,No,500,6,46761.2126
750,None,16_64,NC12 Promo,Yes,5000,18,50946.4078
750,Speaker,64_256,NC12 Promo,Yes,2000,12,44720.2621
100,Immersive Reader,4_16,NC12,No,5000,3,7417.0909
250,Speech Services,32_128,None,Yes,100,24,37506.2692
750,Speaker,32_128,NC12,Yes,1000,3,47208.4949
500,Speaker,32_128,NC12 Promo,Yes,1000,18,46637.8694
500,Immersive Reader,8_32,NV12s v3,Yes,5000,18,33107.0108
50,Face,64_256,NC12,Yes,5000,6,15837.679
1000,Speech Services,8_32,NC12 Promo,Yes,1000,6,59084.3936
1000,Immersive Reader,64_256,NV12,Yes,500,18,93622.057
100,Face,64_256,NC12,Yes,1000,6,18687.739
250,Text Analytics,4_16,NC12,Yes,100,12,15723.6904
1000,Face,16_64,NV12,Yes,5000,3,60081.9713
250,Text Analytics,4_16,NV12,No,1000,6,16522.0418
750,Immersive Reader,32_128,NC12 Promo,No,0,12,44109.8387
500,Immersive Reader,4_16,None,No,5000,18,30507.4654
500,Face,8_32,NC12 Promo,Yes,500,18,32929.3608
1000,Speaker,16_64,None,Yes,1000,24,67130.2604
750,Text Analytics,4_16,NV12s v3,No,100,12,43744.1804
750,None,8_32,NC12,Yes,500,12,44409.6508
1000,Text Analytics,16_64,NV12s v3,No,1000,18,65399.9078
500,Face,32_128,NV12s v3,No,0,3,32270.1649
500,Speech Services,8_32,NC12 Promo,No,100,6,30452.6036
1000,Text Analytics,16_64,NC12 Promo,Yes,2000,12,58096.8116
500,Immersive Reader,16_64,NC12,No,100,18,37374.6378
50,Speaker,8_32,NV12s v3,No,1000,3,4259.4518
750,None,32_128,NC12 Promo,No,100,18,60921.5794
50,Immersive Reader,16_64,NC12 Promo,No,5000,12,3732.1716
250,None,64_256,NV12,Yes,0,18,50673.487
100,Speech Services,64_256,NC12,No,5000,12,8260.9721
100,Speaker,16_64,NC12,Yes,2000,12,7350.2116
250,Speech Services,64_256,NV12s v3,Yes,500,18,49856.177
100,Face,4_16,None,No,500,18,7589.4054
750,Immersive Reader,8_32,NV12,No,0,18,48216.3708
50,Face,32_128,NV12,No,500,3,7352.8549
250,Text Analytics,64_256,NV12,Yes,2000,18,50697.037
1000,Text Analytics,32_128,None,No,2000,3,60162.1149
50,Text Analytics,16_64,NV12,No,500,6,6915.8226
750,Speaker,32_128,NV12,No,1000,12,45119.0087
250,None,64_256,NC12,No,0,18,50443.927
250,Speech Services,4_16,NC12,Yes,500,6,16286.5218
50,Text Analytics,4_16,NC12 Promo,No,500,3,3775.2209
1000,None,4_16,NC12,Yes,100,18,60444.3154
250,Speech Services,4_16,None,Yes,1000,36,14366.1929
100,Face,8_32,NV12s v3,Yes,0,18,10177.3208
100,Speaker,8_32,NC12,No,0,3,7703.2218
1000,Speaker,32_128,NC12 Promo,No,0,6,63644.7998
500,Face,64_256,NV12s v3,Yes,500,12,30542.4721
750,None,8_32,None,Yes,2000,3,43570.3318
250,Immersive Reader,32_128,None,No,100,36,14709.2359
50,Face,64_256,None,Yes,500,36,3649.5081
100,Speaker,8_32,None,No,1000,6,6989.8136
50,Speaker,16_64,NC12 Promo,Yes,2000,12,3733.3616
50,Face,64_256,NC12,Yes,2000,3,10034.0495
100,Speech Services,4_16,NC12 Promo,Yes,0,12,6377.2004
750,Immersive Reader,4_16,None,No,0,24,45404.8672
750,Text Analytics,16_64,NV12,No,2000,3,45763.2213
750,None,8_32,NC12 Promo,Yes,5000,12,43672.6608
500,None,16_64,NV12,Yes,1000,12,30455.4216
250,Text Analytics,32_128,NV12s v3,No,500,12,15649.9487
250,Text Analytics,16_64,NC12,Yes,2000,6,18146.1226
50,Immersive Reader,4_16,NV12,No,2000,12,4530.3404
1000,Speaker,4_16,NV12s v3,No,2000,6,58643.1518
750,Text Analytics,64_256,None,No,100,24,89316.816
50,Face,16_64,NV12,No,2000,18,11859.9278
1000,Speaker,64_256,NC12 Promo,Yes,2000,12,59030.1921
250,Immersive Reader,64_256,NV12s v3,Yes,0,18,49851.687
1000,Text Analytics,32_128,None,No,0,18,74632.7394
1000,Text Analytics,32_128,NV12,No,500,3,61727.7349
500,None,64_256,NV12s v3,Yes,1000,3,35183.7295
1000,Speaker,16_64,None,No,100,6,59724.3426
1000,None,4_16,NC12,No,0,6,59204.6918
50,Immersive Reader,8_32,NV12,No,0,18,8148.5608
1000,Text Analytics,16_64,NC12,No,500,18,65993.3278
50,Speech Services,4_16,NC12,Yes,2000,6,4850.5018
500,Face,64_256,None,Yes,100,18,63414.407
